customer_id,total_previous_invoices,previous_paid_invoices,previous_late_invoices,previous_unresolved_invoices,avg_payment_delay_days,disputes_count,reminders_sent,reminders_responded,previous_payment_failures,invoice_amount,days_overdue,recovered
CUST_03806,15,4,0,11,21.9,4,0,0,0,50000,50,0
CUST_03807,25,24,1,0,10.6,4,1,1,2,50000,5,1
CUST_03808,9,7,0,2,25.9,4,4,4,5,25000,10,0
CUST_03809,8,4,0,4,5.9,1,1,0,1,25000,9,1
CUST_03810,22,22,0,0,9.3,4,5,4,3,500000,21,0
CUST_03811,6,6,0,0,10.6,3,3,0,3,10000,33,0
CUST_03812,19,19,0,0,0.4,3,3,1,3,25000,25,1
CUST_03813,11,0,1,10,24.9,5,2,1,0,10000,39,0
CUST_03814,25,16,5,4,0.1,3,2,1,0,100000,57,0
CUST_03815,6,2,2,2,2.7,1,1,1,4,50000,36,0
CUST_03816,21,10,7,4,7.4,2,0,0,3,10000,59,0
CUST_03817,15,7,6,2,17.8,3,4,4,1,25000,38,0
CUST_03818,23,8,11,4,20.7,5,5,5,3,500000,16,0
CUST_03819,30,19,7,4,3.6,5,5,3,1,50000,18,0
CUST_03820,15,6,5,4,27.0,1,2,1,3,50000,2,0
CUST_03821,15,13,0,2,25.2,4,2,0,3,10000,3,0
CUST_03822,9,0,7,2,0.9,3,3,3,0,75000,60,0
CUST_03823,30,1,28,1,11.1,4,1,0,0,25000,49,0
CUST_03824,10,1,1,8,4.5,5,5,1,2,10000,40,0
CUST_03825,24,15,9,0,9.3,1,3,0,5,10000,16,0
CUST_03826,25,8,9,8,29.0,4,0,0,5,100000,23,0
CUST_03827,15,11,1,3,15.6,3,1,1,0,250000,34,0
CUST_03828,14,4,6,4,29.3,2,1,0,4,50000,35,0
CUST_03829,11,7,3,1,19.3,5,0,0,0,100000,43,0
CUST_03830,8,4,0,4,2.7,5,1,1,4,100000,10,0
CUST_03831,16,2,11,3,9.9,5,4,3,5,10000,28,0
CUST_03832,14,14,0,0,11.3,5,2,0,1,10000,49,0
CUST_03833,14,11,0,3,16.3,5,0,0,3,500000,35,0
CUST_03834,11,11,0,0,1.3,3,2,2,0,500000,48,1
CUST_03835,6,3,3,0,19.2,4,4,3,0,10000,43,0
CUST_03836,18,4,7,7,8.6,4,0,0,2,100000,13,0
CUST_03837,12,8,2,2,28.8,1,4,2,1,75000,21,0
CUST_03838,29,21,6,2,0.6,1,3,3,0,50000,38,1
CUST_03839,28,11,2,15,12.1,4,3,3,4,500000,50,0
CUST_03840,21,15,5,1,10.3,5,1,1,5,10000,32,0
CUST_03841,18,12,4,2,8.8,4,5,3,1,100000,20,0
CUST_03842,11,9,1,1,14.8,2,0,0,1,25000,35,0
CUST_03843,7,1,2,4,5.9,4,0,0,3,500000,8,0
CUST_03844,9,8,0,1,27.1,1,5,3,4,10000,55,1
CUST_03845,29,15,1,13,20.2,2,5,3,3,50000,25,0
CUST_03846,11,11,0,0,14.8,1,5,0,4,75000,33,0
CUST_03847,28,19,1,8,13.7,1,3,3,2,500000,59,0
CUST_03848,22,11,1,10,21.6,5,3,0,5,250000,14,0
CUST_03849,19,19,0,0,3.5,3,2,1,1,75000,54,0
CUST_03850,22,19,0,3,1.9,1,2,0,2,250000,4,1
CUST_03851,20,0,14,6,16.1,4,3,1,4,100000,36,0
CUST_03852,16,5,4,7,10.7,4,1,1,3,100000,45,0
CUST_03853,9,5,3,1,9.2,4,0,0,0,75000,5,0
CUST_03854,23,2,10,11,15.9,5,3,3,3,100000,32,0
CUST_03855,22,10,11,1,22.1,0,4,2,5,25000,60,0
CUST_03856,28,10,13,5,1.4,3,0,0,5,500000,41,0
CUST_03857,13,13,0,0,3.3,4,5,4,5,75000,48,0
CUST_03858,6,3,3,0,27.4,3,3,2,3,500000,38,0
CUST_03859,6,6,0,0,5.3,5,5,1,5,75000,50,0
CUST_03860,9,4,2,3,14.4,4,4,1,0,50000,60,0
CUST_03861,10,8,0,2,6.0,3,5,1,5,100000,23,0
CUST_03862,12,11,1,0,27.0,2,1,0,2,100000,49,0
CUST_03863,26,26,0,0,28.0,2,4,3,4,250000,58,0
CUST_03864,5,1,3,1,12.9,2,1,1,1,500000,56,0
CUST_03865,25,15,7,3,8.6,4,2,2,4,50000,21,0
CUST_03866,21,9,7,5,22.3,1,0,0,4,250000,26,0
CUST_03867,28,1,13,14,21.8,0,0,0,5,50000,23,0
CUST_03868,9,4,1,4,0.6,3,5,4,1,10000,60,0
CUST_03869,5,3,2,0,22.3,0,4,4,5,500000,11,0
CUST_03870,28,8,6,14,10.0,5,1,0,2,100000,7,0
CUST_03871,27,12,6,9,10.9,0,0,0,1,250000,55,0
CUST_03872,28,24,0,4,15.9,3,5,5,0,100000,51,1
CUST_03873,19,13,1,5,11.0,0,2,2,0,10000,40,1
CUST_03874,14,5,5,4,11.6,3,2,0,4,100000,9,0
CUST_03875,23,11,2,10,19.9,4,2,2,2,250000,60,0
CUST_03876,28,6,10,12,21.3,1,1,0,5,75000,55,0
CUST_03877,13,2,0,11,14.5,2,5,1,5,100000,7,0
CUST_03878,14,5,6,3,2.2,0,2,0,1,25000,4,0
CUST_03879,9,4,0,5,18.1,5,1,0,3,25000,1,0
CUST_03880,19,16,0,3,5.0,4,1,0,1,500000,54,0
CUST_03881,8,0,4,4,18.5,0,0,0,1,100000,17,0
CUST_03882,23,13,3,7,12.4,5,3,3,4,250000,41,0
CUST_03883,22,14,0,8,26.4,2,2,1,3,75000,17,0
CUST_03884,14,4,3,7,0.5,0,1,0,0,10000,56,0
CUST_03885,16,15,1,0,10.8,1,2,1,0,100000,54,0
CUST_03886,24,9,14,1,0.9,5,3,2,1,250000,0,0
CUST_03887,23,17,1,5,4.0,1,4,4,2,25000,19,1
CUST_03888,10,4,3,3,27.1,0,3,1,0,500000,43,0
CUST_03889,11,3,1,7,18.4,3,1,1,5,25000,2,0
CUST_03890,20,6,14,0,19.4,0,2,2,5,50000,41,0
CUST_03891,16,4,12,0,25.5,5,0,0,1,100000,26,0
CUST_03892,16,5,3,8,13.3,1,1,1,2,25000,17,0
CUST_03893,30,26,0,4,27.9,5,1,0,2,250000,57,0
CUST_03894,29,1,16,12,4.8,5,0,0,1,50000,1,0
CUST_03895,7,3,0,4,0.3,3,0,0,5,100000,42,0
CUST_03896,6,6,0,0,27.4,1,1,0,0,100000,27,0
CUST_03897,12,9,1,2,2.0,5,4,4,2,100000,53,0
CUST_03898,15,5,8,2,4.0,0,3,0,5,75000,4,0
CUST_03899,25,17,2,6,13.3,1,5,4,4,25000,13,1
CUST_03900,23,16,1,6,1.3,3,4,2,0,100000,36,0
CUST_03901,11,7,3,1,29.0,2,5,4,5,50000,44,0
CUST_03902,16,5,9,2,27.8,3,4,4,1,100000,10,0
CUST_03903,8,8,0,0,20.1,1,3,2,5,50000,23,0
CUST_03904,10,8,2,0,16.9,2,0,0,1,25000,43,0
CUST_03905,5,3,2,0,28.3,2,2,2,3,250000,25,0
CUST_03906,23,11,5,7,22.6,0,0,0,0,500000,46,0
CUST_03907,26,11,8,7,27.8,3,4,2,2,25000,40,0
CUST_03908,12,3,7,2,29.1,5,5,0,4,25000,10,0
CUST_03909,19,10,4,5,25.9,0,5,3,5,50000,2,0
CUST_03910,8,5,0,3,14.6,1,4,1,5,500000,32,0
CUST_03911,23,17,5,1,28.6,1,0,0,3,50000,31,0
CUST_03912,13,1,7,5,0.7,3,5,0,0,25000,7,0
CUST_03913,30,8,9,13,15.1,0,4,2,2,100000,44,0
CUST_03914,16,5,0,11,17.4,4,2,1,0,250000,7,0
CUST_03915,6,1,3,2,16.2,3,4,2,1,75000,1,0
CUST_03916,21,21,0,0,4.5,1,2,2,5,50000,13,1
CUST_03917,24,6,8,10,15.7,5,0,0,0,10000,51,0
CUST_03918,11,7,3,1,16.9,2,2,2,5,500000,10,0
CUST_03919,5,1,0,4,16.9,5,4,1,5,75000,30,0
CUST_03920,14,8,2,4,28.5,5,5,4,4,10000,43,0
CUST_03921,25,1,9,15,7.1,1,2,1,1,10000,14,0
CUST_03922,6,2,4,0,25.2,3,2,2,3,500000,24,0
CUST_03923,28,28,0,0,2.4,0,1,0,1,75000,53,0
CUST_03924,10,1,1,8,3.6,1,4,4,2,500000,33,1
CUST_03925,9,5,0,4,19.1,3,2,1,4,100000,5,0
CUST_03926,10,7,3,0,7.2,2,3,1,3,10000,5,1
CUST_03927,29,18,9,2,9.6,1,3,0,5,50000,33,0
CUST_03928,27,5,3,19,5.7,5,0,0,3,100000,20,0
CUST_03929,28,26,2,0,18.9,3,3,2,1,75000,32,0
CUST_03930,21,16,5,0,26.5,1,5,4,4,10000,13,0
CUST_03931,21,2,12,7,21.9,1,2,1,5,25000,60,0
CUST_03932,6,2,2,2,25.4,3,0,0,0,50000,58,0
CUST_03933,26,10,7,9,24.8,5,2,0,1,250000,59,0
CUST_03934,16,10,3,3,3.0,2,4,1,4,100000,29,0
CUST_03935,13,3,2,8,2.9,3,1,1,3,75000,22,0
CUST_03936,23,22,0,1,10.2,3,1,1,5,10000,47,0
CUST_03937,16,5,5,6,5.5,5,3,1,2,10000,34,0
CUST_03938,9,5,1,3,4.9,3,2,1,0,50000,31,0
CUST_03939,16,9,2,5,11.6,0,2,1,5,10000,6,0
CUST_03940,22,15,2,5,15.6,0,2,0,5,75000,10,0
CUST_03941,13,0,11,2,14.3,2,2,2,0,100000,37,0
CUST_03942,13,5,1,7,18.9,5,5,5,2,250000,11,0
CUST_03943,15,15,0,0,18.9,5,2,1,4,25000,52,0
CUST_03944,10,7,2,1,27.9,3,1,1,2,50000,51,0
CUST_03945,28,6,9,13,14.9,2,3,1,4,25000,56,0
CUST_03946,14,2,6,6,5.7,4,1,0,1,10000,48,0
CUST_03947,6,1,2,3,11.7,1,0,0,0,250000,20,0
CUST_03948,12,7,1,4,0.4,0,2,0,0,25000,41,1
CUST_03949,28,22,0,6,23.5,4,3,2,3,250000,40,0
CUST_03950,8,7,1,0,11.2,4,1,0,1,50000,32,0
CUST_03951,6,6,0,0,14.4,0,5,0,4,250000,37,0
CUST_03952,26,22,0,4,6.2,5,4,1,5,50000,21,0
CUST_03953,16,4,4,8,23.8,0,3,2,3,500000,12,0
CUST_03954,26,5,21,0,14.3,3,3,2,1,250000,55,0
CUST_03955,28,8,8,12,24.0,4,2,2,5,100000,33,0
CUST_03956,14,8,5,1,23.0,5,1,0,4,10000,19,0
CUST_03957,12,2,10,0,4.8,3,5,2,0,10000,44,0
CUST_03958,7,3,4,0,29.8,3,4,0,4,500000,26,0
CUST_03959,30,28,0,2,28.0,0,4,1,4,50000,44,0
CUST_03960,28,12,9,7,18.4,4,1,1,4,250000,15,0
CUST_03961,12,6,2,4,16.3,0,1,0,4,250000,10,0
CUST_03962,27,12,5,10,29.1,1,4,1,1,50000,34,0
CUST_03963,27,4,23,0,23.4,5,5,0,2,10000,2,0
CUST_03964,5,4,0,1,7.7,0,5,5,1,250000,39,1
CUST_03965,14,14,0,0,16.4,0,1,1,3,25000,12,1
CUST_03966,28,20,2,6,1.7,3,3,0,5,10000,9,0
CUST_03967,5,3,2,0,5.3,2,3,3,2,50000,47,1
CUST_03968,22,13,4,5,18.3,3,3,3,5,500000,22,0
CUST_03969,29,8,6,15,7.1,0,5,2,2,75000,37,0
CUST_03970,20,4,3,13,13.7,3,5,3,4,50000,44,0
CUST_03971,9,2,3,4,2.2,3,5,4,3,100000,33,0
CUST_03972,25,24,1,0,25.3,0,0,0,4,75000,59,0
CUST_03973,10,6,0,4,4.6,5,4,4,5,500000,14,0
CUST_03974,25,3,15,7,6.9,1,2,0,1,75000,22,1
CUST_03975,25,0,25,0,27.7,5,2,1,2,25000,6,0
CUST_03976,9,5,1,3,26.8,1,4,3,1,100000,3,1
CUST_03977,17,17,0,0,20.5,3,4,4,0,75000,22,1
CUST_03978,28,13,13,2,15.9,1,2,1,4,500000,44,0
CUST_03979,28,5,6,17,23.6,1,1,1,3,250000,11,0
CUST_03980,6,2,2,2,0.3,1,5,1,3,100000,30,0
CUST_03981,21,19,0,2,23.0,2,4,4,5,75000,43,0
CUST_03982,15,13,0,2,9.8,5,5,0,1,100000,49,0
CUST_03983,25,15,9,1,26.5,5,1,1,0,250000,32,0
CUST_03984,17,14,0,3,6.0,4,1,1,1,25000,48,1
CUST_03985,28,15,12,1,30.0,0,5,2,2,25000,9,0
CUST_03986,15,8,6,1,7.2,3,3,2,4,500000,36,0
CUST_03987,27,13,11,3,21.6,0,2,0,5,10000,8,0
CUST_03988,10,8,0,2,6.3,0,2,2,2,100000,56,1
CUST_03989,11,6,3,2,8.4,4,2,1,4,25000,59,0
CUST_03990,7,6,0,1,22.0,2,0,0,2,25000,26,0
CUST_03991,5,5,0,0,17.7,0,0,0,0,75000,43,1
CUST_03992,30,30,0,0,4.4,4,0,0,5,500000,0,0
CUST_03993,10,5,0,5,4.4,3,1,0,2,500000,53,0
CUST_03994,7,4,2,1,12.1,1,3,2,2,250000,0,1
CUST_03995,12,12,0,0,0.5,2,0,0,1,75000,10,1
CUST_03996,21,1,14,6,23.8,1,2,0,0,50000,2,0
CUST_03997,12,9,3,0,6.7,3,4,0,3,500000,4,0
CUST_03998,13,11,1,1,20.9,1,2,2,4,100000,3,1
CUST_03999,19,5,1,13,18.4,3,0,0,2,250000,20,0
CUST_04000,7,5,0,2,14.3,4,3,1,4,250000,60,0
CUST_04001,27,9,7,11,22.7,0,2,1,0,10000,28,0
CUST_04002,5,2,2,1,29.9,2,4,2,0,100000,43,0
CUST_04003,6,3,2,1,29.1,1,0,0,0,500000,19,0
CUST_04004,6,5,0,1,27.3,4,4,0,1,250000,46,0
CUST_04005,25,6,16,3,10.6,5,1,1,2,75000,8,0
CUST_04006,24,13,6,5,10.5,2,2,1,1,250000,3,1
CUST_04007,19,0,6,13,7.3,4,4,4,5,25000,18,0
CUST_04008,18,12,5,1,7.9,5,3,3,5,50000,24,0
CUST_04009,6,6,0,0,1.0,2,5,4,2,50000,35,1
CUST_04010,11,2,2,7,8.3,5,5,2,5,10000,52,0
CUST_04011,20,0,20,0,17.9,5,3,0,2,75000,14,0
CUST_04012,14,9,4,1,2.3,4,3,1,1,500000,57,0
CUST_04013,16,1,5,10,11.9,4,0,0,4,100000,29,0
CUST_04014,27,17,1,9,5.3,0,3,3,1,250000,14,1
CUST_04015,30,28,2,0,0.7,4,5,4,2,10000,31,0
CUST_04016,8,5,0,3,29.6,0,0,0,1,250000,5,1
CUST_04017,21,9,10,2,17.7,0,5,4,3,10000,14,0
CUST_04018,14,11,2,1,6.8,4,2,2,5,10000,58,0
CUST_04019,23,16,6,1,24.5,2,0,0,0,75000,14,1
CUST_04020,22,10,12,0,23.2,4,4,1,3,500000,7,0
CUST_04021,11,10,1,0,8.3,0,0,0,3,500000,7,1
CUST_04022,14,2,3,9,21.8,3,5,3,3,500000,58,0
CUST_04023,22,5,7,10,3.0,0,2,0,4,75000,8,0
CUST_04024,24,13,10,1,12.9,3,2,0,2,10000,19,0
CUST_04025,23,8,14,1,17.4,3,3,1,4,500000,50,0
CUST_04026,8,5,0,3,12.9,2,1,0,2,250000,40,0
CUST_04027,14,5,4,5,1.7,4,3,1,4,75000,47,0
CUST_04028,24,21,1,2,14.0,3,3,3,3,250000,22,0
CUST_04029,5,2,1,2,25.3,1,5,1,0,500000,16,0
CUST_04030,6,5,1,0,10.5,2,3,2,5,250000,41,0
CUST_04031,28,23,0,5,3.7,1,4,0,2,500000,42,0
CUST_04032,21,3,8,10,15.6,3,0,0,4,250000,3,0
CUST_04033,21,20,1,0,15.5,0,1,0,4,100000,28,0
CUST_04034,16,13,0,3,0.6,5,4,3,2,25000,44,1
CUST_04035,14,5,0,9,11.2,5,2,0,4,75000,35,0
CUST_04036,9,1,5,3,1.1,4,3,1,4,50000,8,0
CUST_04037,29,0,1,28,29.9,5,4,4,0,100000,18,0
CUST_04038,16,5,9,2,24.2,4,4,0,3,500000,18,0
CUST_04039,20,8,5,7,3.3,3,0,0,5,50000,4,0
CUST_04040,25,15,6,4,25.6,1,3,3,5,50000,47,0
CUST_04041,12,1,11,0,10.1,1,2,1,0,500000,11,0
CUST_04042,28,21,7,0,8.5,0,2,0,4,75000,45,0
CUST_04043,21,14,2,5,25.1,4,3,0,0,75000,16,0
CUST_04044,10,10,0,0,18.7,1,3,2,1,50000,50,1
CUST_04045,24,24,0,0,21.9,5,5,0,4,75000,29,0
CUST_04046,22,20,0,2,9.2,0,5,0,1,25000,50,0
CUST_04047,7,5,2,0,29.6,2,0,0,3,100000,14,0
CUST_04048,25,4,10,11,26.6,5,5,3,2,50000,4,0
CUST_04049,14,4,9,1,15.8,3,1,0,1,10000,49,0
CUST_04050,6,0,6,0,6.4,1,0,0,0,75000,15,1
CUST_04051,6,5,0,1,6.0,0,1,0,1,100000,10,1
CUST_04052,26,3,3,20,15.3,0,5,4,4,50000,14,0
CUST_04053,29,18,10,1,20.9,0,4,1,4,500000,33,0
CUST_04054,26,20,5,1,9.0,4,5,4,4,250000,60,0
CUST_04055,14,0,13,1,11.8,2,4,4,3,100000,32,0
CUST_04056,26,0,12,14,9.0,0,3,0,3,100000,27,0
CUST_04057,24,22,0,2,2.2,2,0,0,3,250000,7,1
CUST_04058,9,3,3,3,0.7,4,4,2,0,10000,16,0
CUST_04059,30,22,7,1,2.7,3,3,2,1,100000,38,0
CUST_04060,22,17,0,5,8.5,0,4,3,2,50000,59,0
CUST_04061,28,25,3,0,5.2,0,2,1,1,25000,33,1
CUST_04062,10,9,1,0,20.5,1,0,0,0,50000,26,1
CUST_04063,20,2,10,8,1.3,3,1,1,3,50000,36,0
CUST_04064,21,19,0,2,1.9,1,0,0,5,25000,10,1
CUST_04065,30,6,13,11,16.6,4,3,1,5,75000,33,0
CUST_04066,15,14,1,0,13.9,1,3,0,4,500000,6,1
CUST_04067,9,5,4,0,9.7,3,3,2,5,75000,30,0
CUST_04068,10,7,1,2,4.5,0,2,2,0,25000,26,1
CUST_04069,22,20,2,0,7.8,3,4,3,2,25000,10,1
CUST_04070,22,17,1,4,23.2,1,5,3,4,25000,43,0
CUST_04071,19,16,0,3,24.9,5,2,1,4,25000,17,0
CUST_04072,17,7,7,3,18.1,3,4,2,1,100000,32,0
CUST_04073,30,28,0,2,15.1,3,3,0,2,100000,47,0
CUST_04074,16,16,0,0,26.8,3,4,1,2,10000,20,0
CUST_04075,18,15,2,1,16.3,4,0,0,4,100000,16,0
CUST_04076,25,5,1,19,29.8,2,4,4,5,25000,21,0
CUST_04077,15,9,3,3,23.0,5,1,1,1,100000,5,0
CUST_04078,7,2,5,0,20.5,1,2,1,5,25000,1,0
CUST_04079,19,5,2,12,7.7,2,0,0,2,50000,47,0
CUST_04080,15,15,0,0,14.4,5,0,0,2,50000,30,0
CUST_04081,19,9,4,6,8.7,1,4,0,0,250000,8,0
CUST_04082,7,2,0,5,28.9,2,3,3,0,100000,20,0
CUST_04083,16,9,3,4,11.6,5,4,2,5,50000,33,0
CUST_04084,6,4,1,1,21.3,4,1,0,0,25000,36,0
CUST_04085,10,4,2,4,14.2,2,5,1,1,100000,1,0
CUST_04086,8,2,6,0,7.7,2,2,1,1,10000,37,0
CUST_04087,17,12,3,2,5.3,4,5,4,4,50000,18,0
CUST_04088,9,0,8,1,12.5,2,4,4,5,500000,22,0
CUST_04089,6,4,0,2,3.9,0,3,0,3,25000,24,0
CUST_04090,10,4,6,0,10.5,0,4,3,1,25000,23,1
CUST_04091,9,9,0,0,25.3,3,3,3,0,50000,28,0
CUST_04092,20,14,6,0,17.9,2,1,1,1,10000,44,0
CUST_04093,14,4,0,10,27.4,3,4,3,4,50000,49,0
CUST_04094,5,2,0,3,2.0,3,1,0,4,25000,59,0
CUST_04095,11,6,5,0,11.4,1,5,3,4,500000,35,0
CUST_04096,11,9,2,0,7.7,1,3,3,1,50000,43,1
CUST_04097,25,11,5,9,29.7,4,3,0,3,250000,20,0
CUST_04098,10,6,2,2,3.2,4,2,0,4,100000,29,0
CUST_04099,14,7,2,5,22.8,1,2,2,5,500000,44,0
CUST_04100,12,1,11,0,6.4,3,2,0,5,500000,2,0
CUST_04101,9,4,5,0,27.0,0,0,0,4,75000,49,0
CUST_04102,6,6,0,0,7.1,0,5,0,0,25000,60,0
CUST_04103,10,3,5,2,9.9,2,0,0,4,250000,38,0
CUST_04104,25,13,6,6,8.3,1,0,0,5,250000,52,0
CUST_04105,11,8,0,3,8.2,4,0,0,5,10000,24,0
CUST_04106,22,19,3,0,15.4,1,3,3,4,75000,2,1
CUST_04107,25,0,20,5,12.8,5,4,4,1,100000,49,0
CUST_04108,9,1,8,0,29.3,4,2,1,0,250000,12,0
CUST_04109,7,1,1,5,21.1,1,0,0,0,500000,17,0
CUST_04110,13,4,7,2,25.1,2,3,1,3,500000,17,0
CUST_04111,25,21,2,2,21.7,4,0,0,2,100000,18,0
CUST_04112,21,10,11,0,21.6,0,0,0,4,250000,0,0
CUST_04113,28,6,14,8,24.7,0,4,1,3,75000,30,0
CUST_04114,15,15,0,0,29.7,3,4,4,4,75000,49,0
CUST_04115,29,0,24,5,28.1,5,5,2,3,250000,59,0
CUST_04116,22,5,0,17,7.0,2,3,2,1,250000,33,0
CUST_04117,27,26,0,1,1.1,4,4,0,5,75000,31,0
CUST_04118,8,7,1,0,2.5,5,3,1,4,50000,34,0
CUST_04119,9,3,3,3,3.3,1,2,0,2,25000,37,0
CUST_04120,6,0,4,2,2.7,0,0,0,0,25000,50,0
CUST_04121,27,22,0,5,7.1,3,5,0,3,500000,22,0
CUST_04122,24,11,6,7,16.2,0,0,0,4,100000,42,0
CUST_04123,19,8,4,7,28.5,3,2,2,2,10000,1,0
CUST_04124,21,11,3,7,28.6,4,4,0,1,10000,5,0
CUST_04125,18,4,4,10,9.4,4,2,1,5,50000,21,0
CUST_04126,16,9,7,0,9.8,3,3,0,1,25000,53,0
CUST_04127,20,6,3,11,21.6,3,3,1,3,10000,56,0
CUST_04128,18,6,11,1,19.1,5,1,1,2,500000,60,0
CUST_04129,18,2,2,14,22.0,2,5,1,1,100000,47,0
CUST_04130,15,14,1,0,27.0,5,5,2,5,100000,14,0
CUST_04131,21,19,1,1,18.0,5,2,2,4,250000,40,0
CUST_04132,21,19,1,1,4.2,2,2,0,5,25000,52,0
CUST_04133,18,11,7,0,13.6,1,5,4,0,250000,27,1
CUST_04134,11,8,1,2,1.0,2,2,1,5,10000,3,1
CUST_04135,15,13,0,2,8.5,1,4,3,3,10000,17,1
CUST_04136,13,13,0,0,8.3,5,1,1,4,10000,60,0
CUST_04137,19,12,2,5,28.9,1,3,2,5,100000,30,0
CUST_04138,24,1,18,5,16.4,3,4,1,5,50000,43,0
CUST_04139,12,1,4,7,14.6,3,4,2,3,250000,14,0
CUST_04140,17,3,13,1,19.4,3,0,0,5,250000,54,0
CUST_04141,16,11,0,5,1.3,4,3,2,4,25000,2,0
CUST_04142,9,4,2,3,21.5,4,5,0,2,50000,47,0
CUST_04143,19,15,4,0,8.8,3,1,0,2,50000,8,0
CUST_04144,7,2,2,3,17.2,1,4,4,4,500000,31,0
CUST_04145,14,7,2,5,22.9,0,2,1,0,50000,24,1
CUST_04146,19,5,6,8,10.7,2,5,2,3,100000,38,0
CUST_04147,13,13,0,0,16.8,5,2,1,2,250000,9,0
CUST_04148,14,12,0,2,20.4,1,0,0,1,75000,4,1
CUST_04149,9,4,4,1,3.7,0,5,0,1,100000,37,0
CUST_04150,5,2,0,3,25.7,5,4,0,4,100000,46,0
CUST_04151,17,5,7,5,3.1,0,3,0,0,75000,10,1
CUST_04152,23,19,3,1,20.3,4,2,1,0,250000,42,0
CUST_04153,7,5,2,0,21.1,1,2,0,3,25000,56,0
CUST_04154,12,11,1,0,5.1,2,2,0,5,50000,3,0
CUST_04155,6,0,6,0,13.5,1,0,0,4,50000,11,0
CUST_04156,23,21,2,0,6.9,5,3,0,1,75000,5,1
CUST_04157,10,1,8,1,15.5,0,0,0,3,100000,0,0
CUST_04158,19,1,14,4,25.0,1,0,0,0,500000,53,0
CUST_04159,26,22,4,0,19.7,0,4,3,3,10000,14,1
CUST_04160,11,9,1,1,21.9,0,2,2,1,10000,13,1
CUST_04161,28,3,12,13,30.0,5,5,3,2,250000,11,0
CUST_04162,15,15,0,0,29.7,3,3,0,3,100000,60,0
CUST_04163,23,23,0,0,11.7,2,1,1,1,250000,15,1
CUST_04164,6,5,0,1,6.9,0,1,1,0,250000,59,1
CUST_04165,15,6,1,8,10.2,4,3,3,4,10000,60,0
CUST_04166,30,30,0,0,24.4,0,5,0,3,10000,13,1
CUST_04167,26,9,2,15,24.5,3,1,0,1,10000,41,0
CUST_04168,25,10,13,2,8.8,4,0,0,0,50000,53,0
CUST_04169,19,3,6,10,10.6,1,5,4,0,50000,15,0
CUST_04170,9,7,1,1,17.2,1,3,1,5,10000,42,0
CUST_04171,25,19,2,4,11.4,0,0,0,1,100000,52,0
CUST_04172,10,10,0,0,1.1,2,0,0,4,250000,10,1
CUST_04173,22,12,10,0,0.2,0,5,4,0,100000,7,1
CUST_04174,6,5,0,1,28.2,4,2,0,1,100000,38,0
CUST_04175,5,5,0,0,11.9,5,2,1,3,25000,24,0
CUST_04176,20,19,1,0,9.1,3,2,0,5,500000,48,0
CUST_04177,16,5,11,0,22.9,4,2,2,0,50000,32,0
CUST_04178,30,2,19,9,4.2,5,2,1,2,500000,46,0
CUST_04179,29,26,2,1,21.6,5,1,1,1,75000,26,0
CUST_04180,7,2,2,3,11.3,4,0,0,5,500000,19,0
CUST_04181,24,6,3,15,4.2,2,2,1,3,50000,14,0
CUST_04182,21,18,1,2,2.2,3,3,2,2,50000,10,0
CUST_04183,9,3,6,0,9.8,4,0,0,4,10000,12,0
CUST_04184,26,6,1,19,11.6,1,2,0,4,75000,19,0
CUST_04185,11,0,5,6,18.3,2,2,2,2,25000,52,0
CUST_04186,18,6,1,11,18.2,3,0,0,0,250000,56,0
CUST_04187,15,8,0,7,28.3,2,5,4,0,25000,45,0
CUST_04188,15,12,3,0,21.7,3,5,1,5,25000,15,0
CUST_04189,6,0,2,4,1.4,3,1,0,1,100000,44,0
CUST_04190,18,9,6,3,0.2,4,4,2,3,50000,34,0
CUST_04191,18,13,4,1,26.5,2,2,2,5,100000,44,0
CUST_04192,28,14,4,10,15.9,1,4,4,4,75000,0,1
CUST_04193,7,0,5,2,6.6,2,1,0,1,100000,47,0
CUST_04194,17,5,8,4,6.7,4,5,4,5,100000,48,0
CUST_04195,24,11,1,12,8.8,5,0,0,5,50000,25,0
CUST_04196,10,9,1,0,29.2,2,3,0,4,10000,16,0
CUST_04197,30,20,0,10,22.5,5,5,1,0,50000,44,0
CUST_04198,9,3,5,1,27.3,5,3,0,5,500000,38,0
CUST_04199,23,1,4,18,12.0,2,5,2,4,500000,52,0
CUST_04200,15,9,1,5,7.2,3,4,1,3,50000,34,0
CUST_04201,17,7,10,0,3.9,1,1,0,3,250000,8,0
CUST_04202,7,6,1,0,29.6,5,4,1,0,75000,44,0
CUST_04203,29,10,12,7,19.6,3,4,3,5,50000,34,0
CUST_04204,29,10,3,16,16.7,2,0,0,4,10000,45,0
CUST_04205,19,10,1,8,3.8,2,3,1,0,25000,58,1
CUST_04206,14,14,0,0,13.4,2,2,0,1,10000,22,0
CUST_04207,20,17,1,2,1.6,4,0,0,1,500000,18,1
CUST_04208,16,15,0,1,25.4,4,4,0,3,25000,21,0
CUST_04209,26,22,0,4,26.3,3,2,2,3,500000,20,0
CUST_04210,21,18,2,1,23.5,5,5,3,5,100000,1,0
CUST_04211,28,19,6,3,7.4,1,0,0,0,25000,12,1
CUST_04212,17,4,6,7,16.7,0,4,2,2,25000,50,0
CUST_04213,29,21,1,7,7.2,2,4,0,5,75000,15,0
